total_cases,total_deaths,people_fully_vaccinated,reproduction_rate
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
162111.0,7408.0,3868832.0,1.64
